,name,number,type,greyscale_homogeneity_avg,greyscale_energy_avg,greyscale_contrast_avg,greyscale_dissimilarity_avg,greyscale_ASM_avg,greyscale_correlation_avg
3436,blob-6700-1900,-6700-1900,0,0.9730582655685343,0.9049094893808254,1751.9132231404958,6.870247933884296,0.8188618114393377,0.8227419416691486
3437,blob-6700-2000,-6700-2000,0,0.9730582655685343,0.9049094893808254,1751.9132231404958,6.870247933884296,0.8188618114393377,0.8227419416691486
3438,blob-6700-2100,-6700-2100,0,0.9038985371711284,0.8289873506386568,1798.034395673912,8.762802571166215,0.6872268820233917,0.8286948467182753
3439,blob-6700-2200,-6700-2200,0,0.9189971727634528,0.8445777271571527,1709.2516167737995,7.606370778492,0.7133127896594219,0.8329737330100795
3440,blob-6700-2300,-6700-2300,0,0.9730582655685343,0.9049094893808254,1751.9132231404958,6.870247933884296,0.8188618114393377,0.8227419416691486
3441,blob-6700-2400,-6700-2400,0,0.9730582655685343,0.9049094893808254,1751.9132231404958,6.870247933884296,0.8188618114393377,0.8227419416691486
3442,blob-6700-2500,-6700-2500,0,0.9730582655685343,0.9049094893808254,1751.9132231404958,6.870247933884296,0.8188618114393377,0.8227419416691486
3443,blob-6700-2600,-6700-2600,0,0.9730582655685343,0.9049094893808254,1751.9132231404958,6.870247933884296,0.8188618114393377,0.8227419416691486
3444,blob-6700-2700,-6700-2700,0,0.9730582655685343,0.9049094893808254,1751.9132231404958,6.870247933884296,0.8188618114393377,0.8227419416691486
3445,blob-6700-2800,-6700-2800,0,0.9730582655685343,0.9049094893808254,1751.9132231404958,6.870247933884296,0.8188618114393377,0.8227419416691486
3446,blob-6700-2900,-6700-2900,0,0.9730582655685343,0.9049094893808254,1751.9132231404958,6.870247933884296,0.8188618114393377,0.8227419416691486
3447,blob-6700-3000,-6700-3000,0,0.9730582655685343,0.9049094893808254,1751.9132231404958,6.870247933884296,0.8188618114393377,0.8227419416691486
3448,blob-6700-3100,-6700-3100,0,0.9730582655685343,0.9049094893808254,1751.9132231404958,6.870247933884296,0.8188618114393377,0.8227419416691486
3449,blob-6700-3200,-6700-3200,0,0.9730582655685343,0.9049094893808254,1751.9132231404958,6.870247933884296,0.8188618114393377,0.8227419416691486
